"year","category","subcategory","item","Quality","Units","month","price"
2013,"FRUIT","Pears","William’s Bon Chretien","1st","£/kg","Sep",0.85
2013,"FRUIT","Pears","William’s Bon Chretien","2nd","£/kg","Sep",NA
2013,"FRUIT","Pears","William’s Bon Chretien","Ave","£/kg","Sep",0.85
2013,"FRUIT","Pears","Other","1st","£/kg","Sep",0.66
2013,"FRUIT","Pears","Other","2nd","£/kg","Sep",NA
2013,"FRUIT","Pears","Other","Ave","£/kg","Sep",0.66
2013,"FRUIT","Plums and Gages","Czar","-","£/kg","Sep",0.83
2013,"FRUIT","Plums and Gages","Majorie’s Seedling","-","£/kg","Sep",0.82
2013,"FRUIT","Plums and Gages","Victoria","-","£/kg","Sep",1.16
2013,"FRUIT","Plums and Gages","Other Varieties","-","£/kg","Sep",0.99
2013,"FRUIT","Raspberries","All Varieties","-","£/kg","Sep",6.69
2013,"FRUIT","Redcurrants","All Varieties","-","£/kg","Sep",5.06
2013,"FRUIT","Strawberries","All Varieties","1st","£/kg","Sep",2.52
2013,"FRUIT","Strawberries","All Varieties","2nd","£/kg","Sep",1.28
2013,"FRUIT","Strawberries","All Varieties","Ave","£/kg","Sep",2.23
2013,"VEGETABLES","Asparagus","All Varieties","-","£/kg","Sep",11.71
2013,"VEGETABLES","Beetroot","Topped","-","£/kg","Sep",0.39
2013,"VEGETABLES","Broad Beans","Broad","-","£/kg","Sep",1.23
2013,"VEGETABLES","Brussels Sprouts","All Varieties","-","£/kg","Sep",0.93
2013,"VEGETABLES","Bulb Onions","Yellow","-","£/kg","Sep",0.33
2013,"VEGETABLES","Bulb Onions","Red","-","£/kg","Sep",0.43
2013,"VEGETABLES","Cabbage","Red","-","£/kg","Sep",0.41
2013,"VEGETABLES","Cabbage","Savoy","-","£/head","Sep",0.33
2013,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Loose","-","£/kg","Sep",0.54
2013,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Prepacked","-","£/kg","Sep",0.53
2013,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn-Pointed","-","£/kg","Sep",0.41
2013,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn Round","-","£/head","Sep",0.33
2013,"VEGETABLES","(reported as combined item before 2007)","White","-","£/kg","Sep",0.31
2013,"VEGETABLES","(reported as combined item before 2007)","Winter Other","-","£/head","Sep",0.33
2013,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Sep",1.17
2013,"VEGETABLES","Capsicums","Green","1st","£/kg","Sep",0.92
2013,"VEGETABLES","Capsicums","Green","2nd","£/kg","Sep",0.74
2013,"VEGETABLES","Capsicums","Green","Ave","£/kg","Sep",0.77
2013,"VEGETABLES","Capsicums","Red","1st","£/kg","Sep",0.8
2013,"VEGETABLES","Capsicums","Red","2nd","£/kg","Sep",0.59
2013,"VEGETABLES","Capsicums","Red","Ave","£/kg","Sep",0.62
2013,"VEGETABLES","Carrots","Topped-Washed","-","£/kg","Sep",0.37
2013,"VEGETABLES","Cauliflowers","Kent","-","£/head","Sep",0.57
2013,"VEGETABLES","Cauliflowers","All Other","-","£/head","Sep",0.57
2013,"VEGETABLES","Celery","All Washed","-","£/kg","Sep",0.65
2013,"VEGETABLES","Courgettes","All Varieties","-","£/kg","Sep",1
2013,"VEGETABLES","Cucumbers","All Varieties","-","£/kg","Sep",0.73
2013,"VEGETABLES","Beans","Dwarf, French or Kidney","-","£/kg","Sep",1.49
2013,"VEGETABLES","Leeks","Trimmed","-","£/kg","Sep",0.94
2013,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Sep",0.31
2013,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Sep",0.28
2013,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Sep",0.31
2013,"VEGETABLES","Lettuce","Cos","1st","£/head","Sep",0.47
2013,"VEGETABLES","Lettuce","Cos","2nd","£/head","Sep",0.35
2013,"VEGETABLES","Lettuce","Cos","Ave","£/head","Sep",0.45
2013,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Sep",0.4
2013,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Sep",0.28
2013,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Sep",0.38
2013,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Sep",0.51
2013,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Sep",NA
2013,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Sep",0.51
2013,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Sep",1.69
2013,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Sep",1.71
2013,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Sep",1.21
2013,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Sep",1.16
2013,"VEGETABLES","Rhubarb","Forced","-","£/kg","Sep",NA
2013,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Sep",1.11
2013,"VEGETABLES","Runner Beans","Runner-Climbing","-","£/kg","Sep",1.43
2013,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Sep",0.26
2013,"VEGETABLES","Shelling Peas","All Varieties","-","£/kg","Sep",1.45
2013,"VEGETABLES","Spinach","Leaf - Loose/bunches","-","£/kg","Sep",0.75
2013,"VEGETABLES","Swede","All Varieties","-","£/kg","Sep",0.44
2013,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Sep",0.16
2013,"VEGETABLES","Tomatoes","Round","1st","£/kg","Sep",0.8
2013,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Sep",0.48
2013,"VEGETABLES","Tomatoes","Round","Ave","£/kg","Sep",0.75
2013,"VEGETABLES","Tomatoes","Vine","1st","£/kg","Sep",0.81
2013,"VEGETABLES","Tomatoes","Vine","2nd","£/kg","Sep",0.47
2013,"VEGETABLES","Tomatoes","Vine","Ave","£/kg","Sep",0.74
2013,"VEGETABLES","Tomatoes","Cherry","1st","£/kg","Sep",2.07
2013,"VEGETABLES","Tomatoes","Cherry","2nd","£/kg","Sep",1.54
2013,"VEGETABLES","Tomatoes","Cherry","Ave","£/kg","Sep",2.05
2013,"VEGETABLES","Tomatoes","Plum","1st","£/kg","Sep",0.93
2013,"VEGETABLES","Tomatoes","Plum","2nd","£/kg","Sep",NA
2013,"VEGETABLES","Tomatoes","Plum","Ave","£/kg","Sep",0.93
2013,"VEGETABLES","Turnip","All Varieties","-","£/kg","Sep",0.7
2013,"VEGETABLES","Watercress","All Varieties","-","£/bunch","Sep",0.52
2013,"CUT FLOWERS","Alstromeria","Indoor","-","£/bunch(1)","Sep",0.96
2013,"CUT FLOWERS","Chrysanthemums","Indoor-bloom","-","£/bloom","Sep",0.44
2013,"CUT FLOWERS","Chrysanthemums","Indoor-spray","-","£/spray","Sep",0.24
2013,"CUT FLOWERS","Gladioli","All Varieties","-","£/bunch(1)","Sep",0.56
2013,"CUT FLOWERS","Irises","Indoor","-","£/bunch(1)","Sep",0.55
2013,"CUT FLOWERS","Narcissus-inc.Daffodils","Indoor","","£/bunch(2)","Sep",NA
2013,"CUT FLOWERS","Oriental Lilies","Homegrown","-","£/stem","Sep",0.58
2013,"CUT FLOWERS","Pinks","All Varieties","-","£/bunch(3)","Sep",0.58
2013,"CUT FLOWERS","Tulips","Indoor","-","£/bunch(4)","Sep",NA
2013,"POT PLANTS","Begonia-Elatior","13cm","-","£ each","Sep",1.25
2013,"POT PLANTS","Cyclamen","13cm","-","£ each","Sep",1.25
2013,"POT PLANTS","Poinsettia","13cm","-","£ each","Sep",NA
2013,"POT PLANTS","Chrysanthemum","13cm","-","£ each","Sep",1.25
2014,"FRUIT","Blackberries","All Varieties","-","£/kg","Sep",5.02
2014,"FRUIT","Blackcurrants","All Varieties","-","£/kg","Sep",NA
2014,"FRUIT","Cherries","Sweet Black","-","£/kg","Sep",NA
2014,"FRUIT","Cherries","Sweet White","-","£/kg","Sep",NA
2014,"FRUIT","Cooking Apples","Bramley’s Seedling","1st","£/kg","Sep",0.58
2014,"FRUIT","Cooking Apples","Bramley’s Seedling","2nd","£/kg","Sep",0.42
2014,"FRUIT","Cooking Apples","Bramley’s Seedling","Ave","£/kg","Sep",0.56
2014,"FRUIT","Damsons","All Varieties","-","£/kg","Sep",1.34
2014,"FRUIT","Dessert Apples","Cox’s Orange-group","1st","£/kg","Sep",0.75
2014,"FRUIT","Dessert Apples","Cox’s Orange-group","2nd","£/kg","Sep",0.44
2014,"FRUIT","Dessert Apples","Cox’s Orange-group","Ave","£/kg","Sep",0.74
2014,"FRUIT","Dessert Apples","Discovery","1st","£/kg","Sep",0.5
2014,"FRUIT","Dessert Apples","Discovery","2nd","£/kg","Sep",0.4
2014,"FRUIT","Dessert Apples","Discovery","Ave","£/kg","Sep",0.49
2014,"FRUIT","Dessert Apples","Egremont Russet","1st","£/kg","Sep",0.78
2014,"FRUIT","Dessert Apples","Egremont Russet","2nd","£/kg","Sep",0.5
2014,"FRUIT","Dessert Apples","Egremont Russet","Ave","£/kg","Sep",0.76
2014,"FRUIT","Dessert Apples","Spartan","1st","£/kg","Sep",0.84
2014,"FRUIT","Dessert Apples","Spartan","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Spartan","Ave","£/kg","Sep",0.84
2014,"FRUIT","Dessert Apples","Worcester Pearmain","1st","£/kg","Sep",0.66
2014,"FRUIT","Dessert Apples","Worcester Pearmain","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Worcester Pearmain","Ave","£/kg","Sep",0.66
2014,"FRUIT","Dessert Apples","Red Pippin","1st","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Red Pippin","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Red Pippin","Ave","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Braeburn","1st","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Braeburn","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Braeburn","Ave","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Gala","1st","£/kg","Sep",0.69
2014,"FRUIT","Dessert Apples","Gala","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Gala","Ave","£/kg","Sep",0.69
2014,"FRUIT","Dessert Apples","Other Early Season","-","£/kg","Sep",0.59
2014,"FRUIT","Dessert Apples","Other Mid Season","-","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Other Late Season","-","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Jonogold – group","1st","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Jonogold – group","2nd","£/kg","Sep",NA
2014,"FRUIT","Dessert Apples","Jonogold – group","Ave","£/kg","Sep",NA
2014,"FRUIT","Gooseberries","All Varieties","-","£/kg","Sep",1.1
2014,"FRUIT","Pears","Conference","1st","£/kg","Sep",0.59
2014,"FRUIT","Pears","Conference","2nd","£/kg","Sep",0.44
2014,"FRUIT","Pears","Conference","Ave","£/kg","Sep",0.57
2014,"FRUIT","Pears","Doyenne Du Comice","1st","£/kg","Sep",0.65
2014,"FRUIT","Pears","Doyenne Du Comice","2nd","£/kg","Sep",0.44
2014,"FRUIT","Pears","Doyenne Du Comice","Ave","£/kg","Sep",0.64
2014,"FRUIT","Pears","William’s Bon Chretien","1st","£/kg","Sep",NA
2014,"FRUIT","Pears","William’s Bon Chretien","2nd","£/kg","Sep",NA
2014,"FRUIT","Pears","William’s Bon Chretien","Ave","£/kg","Sep",NA
2014,"FRUIT","Pears","Other","1st","£/kg","Sep",NA
2014,"FRUIT","Pears","Other","2nd","£/kg","Sep",NA
2014,"FRUIT","Pears","Other","Ave","£/kg","Sep",NA
2014,"FRUIT","Plums and Gages","Czar","-","£/kg","Sep",NA
2014,"FRUIT","Plums and Gages","Majorie’s Seedling","-","£/kg","Sep",1.04
2014,"FRUIT","Plums and Gages","Victoria","-","£/kg","Sep",1.46
2014,"FRUIT","Plums and Gages","Other Varieties","-","£/kg","Sep",1
2014,"FRUIT","Raspberries","All Varieties","-","£/kg","Sep",5.97
2014,"FRUIT","Redcurrants","All Varieties","-","£/kg","Sep",NA
2014,"FRUIT","Strawberries","All Varieties","1st","£/kg","Sep",2.6
2014,"FRUIT","Strawberries","All Varieties","2nd","£/kg","Sep",1.25
2014,"FRUIT","Strawberries","All Varieties","Ave","£/kg","Sep",2.35
2014,"VEGETABLES","Asparagus","All Varieties","-","£/kg","Sep",NA
2014,"VEGETABLES","Beetroot","Topped","-","£/kg","Sep",0.17
2014,"VEGETABLES","Broad Beans","Broad","-","£/kg","Sep",1.07
2014,"VEGETABLES","Brussels Sprouts","All Varieties","-","£/kg","Sep",0.39
2014,"VEGETABLES","Bulb Onions","Yellow","-","£/kg","Sep",0.26
2014,"VEGETABLES","Bulb Onions","Red","-","£/kg","Sep",0.44
2014,"VEGETABLES","Cabbage","Red","-","£/kg","Sep",0.32
2014,"VEGETABLES","Cabbage","Savoy","-","£/head","Sep",0.39
2014,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Loose","-","£/kg","Sep",NA
2014,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Prepacked","-","£/kg","Sep",0.59
2014,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn-Pointed","-","£/kg","Sep",0.46
2014,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn Round","-","£/head","Sep",0.34
2014,"VEGETABLES","(reported as combined item before 2007)","White","-","£/kg","Sep",0.28
2014,"VEGETABLES","(reported as combined item before 2007)","Winter Other","-","£/head","Sep",NA
2014,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Sep",0.53
2014,"VEGETABLES","Capsicums","Green","1st","£/kg","Sep",0.86
2014,"VEGETABLES","Capsicums","Green","2nd","£/kg","Sep",0.54
2014,"VEGETABLES","Capsicums","Green","Ave","£/kg","Sep",0.58
2014,"VEGETABLES","Capsicums","Red","1st","£/kg","Sep",0.93
2014,"VEGETABLES","Capsicums","Red","2nd","£/kg","Sep",0.54
2014,"VEGETABLES","Capsicums","Red","Ave","£/kg","Sep",0.7
2014,"VEGETABLES","Carrots","Topped-Washed","-","£/kg","Sep",0.29
2014,"VEGETABLES","Cauliflowers","Kent","-","£/head","Sep",0.6
2014,"VEGETABLES","Cauliflowers","All Other","-","£/head","Sep",0.63
2014,"VEGETABLES","Celery","All Washed","-","£/kg","Sep",0.54
2014,"VEGETABLES","Courgettes","All Varieties","-","£/kg","Sep",0.52
2014,"VEGETABLES","Cucumbers","All Varieties","-","£/kg","Sep",0.68
2014,"VEGETABLES","Beans","Dwarf, French or Kidney","-","£/kg","Sep",1.4
2014,"VEGETABLES","Leeks","Trimmed","-","£/kg","Sep",0.36
2014,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Sep",0.32
2014,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Sep",0.17
2014,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Sep",0.32
2014,"VEGETABLES","Lettuce","Cos","1st","£/head","Sep",0.51
2014,"VEGETABLES","Lettuce","Cos","2nd","£/head","Sep",0.35
2014,"VEGETABLES","Lettuce","Cos","Ave","£/head","Sep",0.49
2014,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Sep",0.43
2014,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Sep",0.26
2014,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Sep",0.42
2014,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Sep",0.52
2014,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Sep",0.4
2014,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Sep",0.52
2014,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Sep",NA
2014,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Sep",NA
2014,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Sep",NA
2014,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Sep",0.87
2014,"VEGETABLES","Rhubarb","Forced","-","£/kg","Sep",NA
2014,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Sep",1.16
2014,"VEGETABLES","Runner Beans","Runner-Climbing","-","£/kg","Sep",1.38
2014,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Sep",0.25
2014,"VEGETABLES","Shelling Peas","All Varieties","-","£/kg","Sep",0.68
2014,"VEGETABLES","Spinach","Leaf - Loose/bunches","-","£/kg","Sep",0.76
2014,"VEGETABLES","Swede","All Varieties","-","£/kg","Sep",0.33
2014,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Sep",0.24
2014,"VEGETABLES","Tomatoes","Round","1st","£/kg","Sep",0.98
2014,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Sep",0.56
2014,"VEGETABLES","Tomatoes","Round","Ave","£/kg","Sep",0.95
2014,"VEGETABLES","Tomatoes","Vine","1st","£/kg","Sep",1.01
2014,"VEGETABLES","Tomatoes","Vine","2nd","£/kg","Sep",NA
2014,"VEGETABLES","Tomatoes","Vine","Ave","£/kg","Sep",1.01
2014,"VEGETABLES","Tomatoes","Cherry","1st","£/kg","Sep",2.07
2014,"VEGETABLES","Tomatoes","Cherry","2nd","£/kg","Sep",NA
2014,"VEGETABLES","Tomatoes","Cherry","Ave","£/kg","Sep",2.07
2014,"VEGETABLES","Tomatoes","Plum","1st","£/kg","Sep",0.93
2014,"VEGETABLES","Tomatoes","Plum","2nd","£/kg","Sep",NA
2014,"VEGETABLES","Tomatoes","Plum","Ave","£/kg","Sep",0.93
2014,"VEGETABLES","Turnip","All Varieties","-","£/kg","Sep",0.94
2014,"VEGETABLES","Watercress","All Varieties","-","£/bunch","Sep",0.55
2014,"CUT FLOWERS","Alstromeria","Indoor","-","£/bunch(1)","Sep",1.15
2014,"CUT FLOWERS","Chrysanthemums","Indoor-bloom","-","£/bloom","Sep",0.51
2014,"CUT FLOWERS","Chrysanthemums","Indoor-spray","-","£/spray","Sep",0.25
2014,"CUT FLOWERS","Gladioli","All Varieties","-","£/bunch(1)","Sep",0.55
2014,"CUT FLOWERS","Irises","Indoor","-","£/bunch(1)","Sep",0.61
2014,"CUT FLOWERS","Narcissus-inc.Daffodils","Indoor","","£/bunch(2)","Sep",NA
2014,"CUT FLOWERS","Oriental Lilies","Homegrown","-","£/stem","Sep",0.91
2014,"CUT FLOWERS","Pinks","All Varieties","-","£/bunch(3)","Sep",0.25
2014,"CUT FLOWERS","Tulips","Indoor","-","£/bunch(4)","Sep",NA
2014,"POT PLANTS","Begonia-Elatior","13cm","-","£ each","Sep",1.25
2014,"POT PLANTS","Cyclamen","13cm","-","£ each","Sep",1.37
2014,"POT PLANTS","Poinsettia","13cm","-","£ each","Sep",NA
2014,"POT PLANTS","Chrysanthemum","13cm","-","£ each","Sep",1.24
2015,"FRUIT","Blackberries","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Blackcurrants","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Cherries","Sweet Black","-","£/kg","Sep",NA
2015,"FRUIT","Cherries","Sweet White","-","£/kg","Sep",NA
2015,"FRUIT","Cooking Apples","Bramley’s Seedling","1st","£/kg","Sep",NA
2015,"FRUIT","Cooking Apples","Bramley’s Seedling","2nd","£/kg","Sep",NA
2015,"FRUIT","Cooking Apples","Bramley’s Seedling","Ave","£/kg","Sep",NA
2015,"FRUIT","Damsons","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Cox’s Orange-group","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Cox’s Orange-group","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Cox’s Orange-group","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Discovery","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Discovery","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Discovery","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Egremont Russet","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Egremont Russet","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Egremont Russet","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Spartan","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Spartan","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Spartan","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Worcester Pearmain","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Worcester Pearmain","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Worcester Pearmain","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Braeburn","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Braeburn","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Braeburn","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Gala","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Gala","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Gala","Ave","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Other Early Season","-","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Other Mid Season","-","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Other Late Season","-","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Jonogold – group","1st","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Jonogold – group","2nd","£/kg","Sep",NA
2015,"FRUIT","Dessert Apples","Jonogold – group","Ave","£/kg","Sep",NA
2015,"FRUIT","Gooseberries","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Pears","Conference","1st","£/kg","Sep",NA
2015,"FRUIT","Pears","Conference","2nd","£/kg","Sep",NA
2015,"FRUIT","Pears","Conference","Ave","£/kg","Sep",NA
2015,"FRUIT","Pears","Doyenne Du Comice","1st","£/kg","Sep",NA
2015,"FRUIT","Pears","Doyenne Du Comice","2nd","£/kg","Sep",NA
2015,"FRUIT","Pears","Doyenne Du Comice","Ave","£/kg","Sep",NA
2015,"FRUIT","Pears","William’s Bon Chretien","1st","£/kg","Sep",NA
2015,"FRUIT","Pears","William’s Bon Chretien","2nd","£/kg","Sep",NA
2015,"FRUIT","Pears","William’s Bon Chretien","Ave","£/kg","Sep",NA
2015,"FRUIT","Pears","Other","1st","£/kg","Sep",NA
2015,"FRUIT","Pears","Other","2nd","£/kg","Sep",NA
2015,"FRUIT","Pears","Other","Ave","£/kg","Sep",NA
2015,"FRUIT","Plums and Gages","Czar","-","£/kg","Sep",NA
2015,"FRUIT","Plums and Gages","Majorie’s Seedling","-","£/kg","Sep",NA
2015,"FRUIT","Plums and Gages","Victoria","-","£/kg","Sep",NA
2015,"FRUIT","Plums and Gages","Other Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Raspberries","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Redcurrants","All Varieties","-","£/kg","Sep",NA
2015,"FRUIT","Strawberries","All Varieties","1st","£/kg","Sep",NA
2015,"FRUIT","Strawberries","All Varieties","2nd","£/kg","Sep",NA
2015,"FRUIT","Strawberries","All Varieties","Ave","£/kg","Sep",NA
2015,"VEGETABLES","Asparagus","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Beetroot","Topped","-","£/kg","Sep",NA
2015,"VEGETABLES","Broad Beans","Broad","-","£/kg","Sep",NA
2015,"VEGETABLES","Brussels Sprouts","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Bulb Onions","Yellow","-","£/kg","Sep",NA
2015,"VEGETABLES","Bulb Onions","Red","-","£/kg","Sep",NA
2015,"VEGETABLES","Cabbage","Red","-","£/kg","Sep",NA
2015,"VEGETABLES","Cabbage","Savoy","-","£/head","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Loose","-","£/kg","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","Spring Greens - Prepacked","-","£/kg","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn-Pointed","-","£/kg","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","Summer & Autumn Round","-","£/head","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","White","-","£/kg","Sep",NA
2015,"VEGETABLES","(reported as combined item before 2007)","Winter Other","-","£/head","Sep",NA
2015,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Green","1st","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Green","2nd","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Green","Ave","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Red","1st","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Red","2nd","£/kg","Sep",NA
2015,"VEGETABLES","Capsicums","Red","Ave","£/kg","Sep",NA
2015,"VEGETABLES","Carrots","Topped-Washed","-","£/kg","Sep",NA
2015,"VEGETABLES","Cauliflowers","Kent","-","£/head","Sep",NA
2015,"VEGETABLES","Cauliflowers","All Other","-","£/head","Sep",NA
2015,"VEGETABLES","Celery","All Washed","-","£/kg","Sep",NA
2015,"VEGETABLES","Courgettes","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Cucumbers","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Beans","Dwarf, French or Kidney","-","£/kg","Sep",NA
2015,"VEGETABLES","Leeks","Trimmed","-","£/kg","Sep",NA
2015,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Cos","1st","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Cos","2nd","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Cos","Ave","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Sep",NA
2015,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Sep",NA
2015,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Sep",NA
2015,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Sep",NA
2015,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Sep",NA
2015,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Sep",NA
2015,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Sep",NA
2015,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Rhubarb","Forced","-","£/kg","Sep",NA
2015,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Sep",NA
2015,"VEGETABLES","Runner Beans","Runner-Climbing","-","£/kg","Sep",NA
2015,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Sep",NA
2015,"VEGETABLES","Shelling Peas","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Spinach","Leaf - Loose/bunches","-","£/kg","Sep",NA
2015,"VEGETABLES","Swede","All Varieties","-","£/kg","Sep",NA
2015,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Sep",NA
2015,"VEGETABLES","Tomatoes","Round","1st","£/kg","Sep",NA
2015,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Sep",NA
